timestamp;station;username;tag;text;value;operatorType;originTable;alarmType;categoryNumber;offTimestamp
2026-03-30T21:49:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:48:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:47:02.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:46:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:45:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:45:01.000Z;Haukland;AGC;HAUKLAND_SKRSTMVT_KONTROLL_AGC_DB_SP;AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;32,8;HAUKLAND.SKRSTMVT.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:44:01.000Z;Haukland;AGC;HAUKLAND_SKRSTMVT_KONTROLL_AGC_DB_SP;AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;33,5;HAUKLAND.SKRSTMVT.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:44:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:43:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T21:42:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
